Site,Platform,ElementType,Label,Description,ByType,By
All,All,Link,hp_lnkPopularKeywordLinks,the link of popular keywords in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Populares en Vivanuncios')]//..//a"
All,All,Link,hp_lnkFirstPopularKeywordLinks,the link of popular keywords in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Populares en Vivanuncios')]//..//div[2]/a"
All,All,Link,hp_lnkLastPopularKeywordLinks,the link of popular keywords in seo footer,xpath,"//div[contains(@class,'quick-link-content')]//div[contains(text(),'Populares en Vivanuncios')]//..//div[31]/a"
"mx_vns",All,TextField,hp_txfChangePopularCategory,change to category tree on homepage,xpath,"//div[contains(@class,'searches-wrapper')]//span[text()='Categorías']"
"mx_vns",All,TextField,hp_txfLocToCategory,change to category tree from location on homepage,xpath,"//div[contains(@class,'desktop-hide')]//span[@class='top-headers-text category-header-text' and text()='Categorías']"
"za",All,TextField,hp_txfChangePopularCategory,change to category tree on homepage,xpath,"//div[contains(@class,'searches-wrapper')]//span[text()='Categories']"
"za",All,TextField,hp_txfPopularCategory,category tree header on homepage,xpath,"//div[contains(@class,'categories-wrapper')]//span[text()='Categories']"
All,All,Link,hp_lnkPopularCategories,the link of popular categories above footer,xpath,"//div[contains(@class,'top-categories')]//div[@class='top-content-wrapper']//a"
All,portrait,Button,hp_btnUseCurrentLocation,the button to use current location ,xpath,"//div[@class='locationPicker-gps']/span[2]"
All,All,TextField,hp_txfH1Msg1,the h1 tag first text,xpath,"//h1[@class='card-title']/span[1]"
All,All,TextField,hp_txfH1Msg2,the h1 tag second text,xpath,"//h1[@class='card-title']/span[2]"
All,portrait,Label,hp_imgLocationArrow,the blue location arrow icon on mobile screen takeover,xpath,"//div[@class='loc-arrow-icon icon-location-arrow-blue']"
All,portrait,Button,hp_btnMobileHeaderPost,the post button on mobile in header,xpath,"//a[@class='mobile-only post-link' or contains(@class,'item-post')]"
za,All,Link,hp_lnkAboutUs,link to Get to know us,xpath,"//span[contains(text(),'Get to know us')]"
za,All,Link,hp_lnkLegalBits,link to Legal bits,xpath,"//span[contains(text(),'Legal bits')]"
za,All,Link,hp_lnkTips&help,link to Tips & help,xpath,"//span[contains(text(),'Tips & help')]"
za,All,Link,hp_lnkToExplore,link to Explore,xpath,"//span[contains(text(),'Explore')]"
All,All,Link,hp_lnkContactUs,link to contact us,xpath,"//div[@class='contact-button-wrapper']/span"
All,All,Label,hp_imgAboutUsArrowDown,the arrow point down when menu collapse after expand,xpath,"//div[@class='footer-aboutus']//span[@style='transform: rotate(90deg);']"
All,All,Label,hp_imgAboutUsArrowUp,the arrow point up when menu expand,xpath,"//div[@class='footer-aboutus']//span[@style='transform: rotate(270deg);']"
